borrower_id,borrower_name,institute_id,institute_name,city,state,nirf_rank,nirf_score,institute_tier,course,applicant_origin,gpa_scale,raw_gpa,normalized_cgpa_10,backlogs,internships,certifications,job_portal_activity,interview_count,placement_cell_index,sector_demand_index,historical_course_placement_rate,loan_amount_lakh,moratorium_days_left,placed_3m,placed_6m,placed_12m,actual_salary_lpa,early_delinquency
B023183,Nitesh Mahanti,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,59,51.04,2,btech_cse,indian,10,6.5,6.5,1,1,3,0.548,1,0.552,0.438,0.686,14.8,68,1,1,1,4.94,0
B023184,Nitin Laxminarayan,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,11,66.22,1,commerce_arts,indian,10,7.98,7.98,0,1,0,0.59,3,0.623,0.447,0.641,14.18,134,0,0,1,5.41,0
B023185,Priya Mitra,IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,1,89.46,1,btech_cse,indian,10,6.82,6.82,0,1,5,0.834,0,0.741,0.78,0.885,13.94,235,0,1,1,10.18,0
B023186,Aditya Namboodiri,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,44,56.26,2,mba,indian,10,6.34,6.34,2,1,0,0.735,3,0.366,0.745,0.797,15.85,209,1,1,1,6.25,0
B023187,Neha Mathur,IR-E-U-0564,UPES,Dehradun,Uttarakhand,42,56.65,2,core_engineering,indian,10,8.09,8.09,1,3,2,0.674,5,0.495,0.371,0.643,19.99,240,0,1,1,5.07,0
B023188,Bhavna Bhatnagar,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,commerce_arts,indian,10,6.83,6.83,0,0,4,0.252,0,0.49,0.397,0.62,7.03,131,0,0,1,4.45,1
B023189,Harshita Goyanka,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,59,51.04,2,btech_cse,indian,4,2.59,6.47,0,0,2,0.568,2,0.399,0.565,0.678,23.79,48,0,0,1,4.85,1
B023190,Faisal Kapoor,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,54,52.54,2,btech_cse,indian,10,6.76,6.76,0,0,2,0.517,1,0.428,0.887,0.727,11.7,115,0,0,1,7.1,1
B023191,Rohit Gupta,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,50,54.16,2,btech_cse,indian,10,8.78,8.78,0,2,4,0.561,2,0.343,0.695,0.687,18.77,177,0,1,1,9.3,0
B023192,Rahul Mookerjee,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,41,56.93,2,mba,indian,4,2.74,6.86,1,0,4,0.705,2,0.535,0.767,0.719,12.28,65,1,1,1,8.27,0
B023193,Nandini Sharma,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,51,53.13,2,btech_cse,indian,10,7.87,7.87,0,0,2,0.463,1,0.52,0.678,0.784,17.24,229,1,1,1,6.63,0
B023194,Padma Iyer,IR-E-U-0701,Indian Institute of Technology BHU Varanasi,Varanasi,Uttar Pradesh,10,66.69,1,core_engineering,indian,10,6.24,6.24,1,3,1,0.416,4,0.77,0.243,0.669,12.15,19,0,0,1,4.0,0
B023195,Vipul Dasgupta,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,52,52.96,2,core_engineering,indian,10,6.36,6.36,0,0,0,0.642,1,0.293,0.472,0.71,4.0,103,0,0,0,0.0,1
B023196,Jeet Nag,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,8,71.55,1,mba,indian,4,3.43,8.58,0,2,3,0.704,0,0.55,0.399,0.897,23.58,98,1,1,1,10.1,0
B023197,Priya Reddy,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,3,83.09,1,btech_cse,indian,10,7.49,7.49,0,2,4,0.964,1,0.797,0.535,0.96,9.89,169,1,1,1,13.73,0
B023198,Nanda Deshpande,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,4,82.79,1,mba,indian,10,8.14,8.14,0,1,3,0.593,3,0.696,0.716,0.876,29.65,236,0,1,1,11.5,0
B023199,Divya Kumaran,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,43,56.35,2,core_engineering,indian,10,6.56,6.56,0,3,0,0.525,2,0.619,0.351,0.749,13.45,129,1,1,1,4.25,0
B023200,Nitesh Nambiar,IR-E-U-0374,Dr B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,58,51.11,2,commerce_arts,indian,10,7.93,7.93,0,1,1,0.749,2,0.611,0.201,0.553,16.12,211,1,1,1,3.65,0
B023201,Keya Bhat,IR-E-U-0223,Jain University Bangalore,Bengaluru,Karnataka,95,44.61,3,mba,indian,4,2.71,6.77,0,0,0,0.243,1,0.3,0.479,0.638,12.07,123,0,1,1,5.35,0
B023202,Komal Bhatnagar,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,50,54.16,2,core_engineering,indian,10,5.11,5.11,2,1,0,0.803,2,0.399,0.613,0.671,9.98,145,0,0,0,0.0,1
B023203,Lalit Moonje,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,2,86.66,1,mba,indian,10,9.59,9.59,0,5,0,0.854,3,0.739,0.528,0.96,23.8,132,1,1,1,15.59,0
B023204,Nandini Jain,IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Pondicherry,97,44.38,3,btech_cse,indian,4,2.86,7.16,1,0,3,0.405,0,0.294,0.797,0.671,8.65,162,0,0,1,7.08,0
B023205,Rahul Goyanka,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,50,54.16,2,core_engineering,indian,10,6.56,6.56,0,0,2,0.373,0,0.453,0.345,0.655,16.42,158,0,0,0,0.0,1
B023206,Nilesh Mazumdar,IR-E-U-0374,Dr B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,58,51.11,2,mba,foreign,4,3.05,7.62,0,1,4,0.663,0,0.53,0.636,0.699,17.96,228,0,1,1,7.77,1
B023207,Meera Namboodiri,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,48,54.18,2,btech_cse,indian,10,6.28,6.28,0,1,2,0.884,2,0.425,0.83,0.734,12.55,112,0,0,1,5.23,0
B023208,Nandini Murty,IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,1,89.46,1,btech_cse,indian,10,9.91,9.91,0,3,4,0.725,2,0.857,0.734,0.88,18.66,101,1,1,1,14.77,0
B023209,Karan Mahanti,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,50,54.16,2,commerce_arts,indian,10,7.31,7.31,0,1,0,0.836,3,0.553,0.289,0.599,13.29,35,0,1,1,6.57,1
B023210,Ojas Mishra,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,54,52.54,2,btech_cse,indian,10,6.4,6.4,1,1,4,0.716,4,0.581,0.551,0.799,12.05,148,0,0,0,0.0,0
B023211,Geeta Mitra,IR-E-U-0564,UPES,Dehradun,Uttarakhand,42,56.65,2,btech_cse,indian,10,7.71,7.71,0,0,1,0.773,1,0.542,0.65,0.804,13.28,64,1,1,1,8.43,0
B023212,Bhavna Bhindal,IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,99,44.26,3,core_engineering,indian,10,6.33,6.33,1,0,0,0.413,0,0.413,0.534,0.59,6.16,118,0,1,1,2.55,1
B023213,Niyati Murthy,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,41,56.93,2,btech_cse,indian,4,3.07,7.68,0,1,1,0.712,3,0.412,0.637,0.859,16.8,23,1,1,1,6.88,0
B023214,Vipul Nambiar,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,43,56.35,2,btech_cse,indian,4,3.0,7.5,0,0,3,0.613,0,0.76,0.595,0.572,10.76,222,1,1,1,6.72,0
B023215,Maitri Mathew,IR-E-U-0564,UPES,Dehradun,Uttarakhand,42,56.65,2,core_engineering,indian,10,6.4,6.4,0,1,0,0.792,3,0.573,0.28,0.644,17.18,230,0,0,0,0.0,1
B023216,Deepak Menon,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,41,56.93,2,core_engineering,indian,4,3.03,7.58,0,3,0,0.91,2,0.538,0.512,0.723,19.89,235,1,1,1,8.83,0
B023217,Nanda Marwaha,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,2,86.66,1,btech_cse,indian,10,6.69,6.69,1,2,1,0.236,2,0.89,0.699,0.96,13.36,192,1,1,1,10.46,0
B023218,Milind Namboodiri,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,8,71.55,1,commerce_arts,indian,10,8.43,8.43,1,0,0,0.531,0,0.607,0.396,0.749,22.42,113,1,1,1,6.01,0
B023219,Kamal Luthra,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,4,82.79,1,btech_cse,indian,10,9.24,9.24,0,2,5,0.614,1,0.809,0.563,0.96,19.39,75,1,1,1,12.93,0
B023220,Nikhil Masarrate,IR-E-U-0374,Dr B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,58,51.11,2,mba,indian,10,7.8,7.8,0,3,2,0.447,4,0.261,0.814,0.629,22.15,210,1,1,1,8.62,0
B023221,Karthik Mahanti,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,btech_cse,indian,10,7.73,7.73,1,2,5,0.727,4,0.366,0.615,0.7,16.81,214,1,1,1,7.19,1
B023222,Mirza Menon,IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,5,76.88,1,btech_cse,indian,10,9.36,9.36,0,1,3,0.58,2,0.847,0.733,0.96,8.14,227,1,1,1,12.87,0
B023223,Jaya Mohindra,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,52,52.96,2,core_engineering,indian,10,8.55,8.55,0,1,0,1.0,3,0.398,0.336,0.613,17.63,130,1,1,1,8.08,0
B023224,Bhuvan Nair,IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,6,76.0,1,mba,indian,10,7.21,7.21,0,2,1,0.869,5,0.565,0.617,0.955,31.53,125,1,1,1,9.52,0
B023225,Naina Lakhanpal,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,7,71.86,1,commerce_arts,indian,4,3.61,9.03,0,4,0,0.883,6,0.565,0.182,0.687,4.0,236,1,1,1,11.03,0
B023226,Mangal Nag,IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,99,44.26,3,btech_cse,indian,10,5.75,5.75,2,0,1,0.819,1,0.523,0.758,0.755,16.51,35,0,0,0,0.0,1
B023227,Nitin Mahajan,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,btech_cse,indian,10,7.53,7.53,0,1,3,0.229,1,0.519,0.767,0.96,13.68,74,0,1,1,7.13,0
B023228,Pawan Loomba,IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,5,76.88,1,mba,indian,10,7.88,7.88,1,3,0,1.0,5,0.731,0.587,0.8,18.74,79,0,1,1,13.2,0
B023229,Naina Lakhanpal,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,11,66.22,1,mba,indian,4,2.9,7.26,0,2,1,0.731,0,0.507,0.606,0.85,23.88,98,1,1,1,8.54,0
B023230,Jeet Murthy,IR-E-U-0373,Chitkara University,Rajpura,Punjab,94,44.82,3,btech_cse,indian,10,7.65,7.65,0,1,2,0.794,1,0.47,0.945,0.615,16.3,18,0,1,1,7.89,0
B023231,Harshita Jain,IR-E-C-19754,SR University,Warangal,Telangana,98,44.29,3,btech_cse,indian,10,5.6,5.6,2,0,3,0.482,1,0.361,0.75,0.554,11.14,213,0,0,0,0.0,1
B023232,Ojas Dwivedi,IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,99,44.26,3,mba,indian,10,7.38,7.38,0,0,2,0.528,3,0.34,0.618,0.685,23.35,200,1,1,1,5.42,1
B023233,Ishan Masarrate,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,44,56.26,2,mba,indian,10,5.58,5.58,2,0,0,0.462,0,0.485,0.687,0.753,10.24,167,0,0,0,0.0,0
B023234,Harsh Krishnan,IR-E-U-0584,Indian Institute of Engineering Science and Technology Shibpur,Howrah,West Bengal,49,54.17,2,btech_cse,foreign,4,2.82,7.06,0,1,3,0.537,1,0.524,0.857,0.789,8.28,33,1,1,1,6.45,0
B023235,Kishan Reddy,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,60,50.65,2,btech_cse,indian,10,7.41,7.41,1,0,4,0.587,2,0.414,0.79,0.886,17.62,234,1,1,1,6.42,0
B023236,Nilesh Kapoor,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,47,54.29,2,btech_cse,indian,10,7.4,7.4,0,0,1,0.554,2,0.596,0.589,0.79,10.96,69,1,1,1,4.45,0
B023237,Eshan Joshi,IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,99,44.26,3,btech_cse,indian,10,6.95,6.95,0,1,2,0.555,2,0.446,0.854,0.724,15.83,93,0,1,1,4.06,1
B023238,Ishan Laxminarayan,IR-E-U-0584,Indian Institute of Engineering Science and Technology Shibpur,Howrah,West Bengal,49,54.17,2,btech_cse,indian,4,2.28,5.7,1,1,4,0.413,1,0.359,0.586,0.707,13.66,44,0,0,0,0.0,0
B023239,Nanda Mookerjee,IR-E-C-19754,SR University,Warangal,Telangana,98,44.29,3,core_engineering,indian,10,5.64,5.64,1,1,2,1.0,0,0.306,0.495,0.58,9.37,220,0,0,0,0.0,1
B023240,Aditya Mohindra,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,41,56.93,2,mba,indian,10,7.76,7.76,0,3,2,0.65,3,0.463,0.468,0.813,28.51,148,0,1,1,9.52,0
B023241,Harsh Birla,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,47,54.29,2,commerce_arts,indian,10,6.68,6.68,0,0,1,0.011,0,0.422,0.359,0.62,21.03,179,0,0,1,2.4,1
B023242,Disha Mookerjee,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,4,82.79,1,btech_cse,indian,10,8.19,8.19,0,2,0,0.781,3,0.886,0.881,0.871,20.61,45,0,1,1,12.38,0
B023243,Ravi Khurana,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,46,55.01,2,core_engineering,indian,10,6.01,6.01,0,0,1,0.586,0,0.446,0.331,0.616,12.8,61,0,1,1,2.4,1
B023244,Mishti Mishra,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,btech_cse,indian,10,6.46,6.46,0,1,4,0.61,2,0.537,0.753,0.833,11.07,39,0,1,1,8.55,0
B023245,Ananya Nag,IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,96,44.55,3,btech_cse,indian,10,5.27,5.27,2,0,2,0.791,2,0.36,0.862,0.746,12.73,48,0,0,0,0.0,1
B023246,Paras Goyanka,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,4,82.79,1,btech_cse,indian,10,8.2,8.2,1,4,3,1.0,6,0.95,0.605,0.96,11.84,214,0,1,1,14.81,0
B023247,Geeta Menon,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,60,50.65,2,core_engineering,indian,10,8.82,8.82,0,2,0,0.728,3,0.561,0.242,0.726,14.93,207,1,1,1,9.68,0
B023248,Karthik Iyer,IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,96,44.55,3,mba,indian,4,2.14,5.35,1,2,0,0.389,2,0.15,0.558,0.782,18.88,184,0,0,0,0.0,1
B023249,Kavya Loomba,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,3,83.09,1,core_engineering,indian,10,8.03,8.03,0,2,0,0.664,3,0.762,0.537,0.922,19.48,139,1,1,1,9.1,1
B023250,Mangal Dasgupta,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,3,83.09,1,btech_cse,indian,10,7.67,7.67,0,1,3,0.47,1,0.756,0.629,0.96,25.29,197,1,1,1,13.47,0
B023251,Divya Bhindal,IR-E-U-0701,Indian Institute of Technology BHU Varanasi,Varanasi,Uttar Pradesh,10,66.69,1,btech_cse,indian,10,8.69,8.69,1,1,2,0.801,2,0.641,0.776,0.96,13.76,67,1,1,1,14.3,1
B023252,Manisha Kumar,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,50,54.16,2,mba,indian,10,6.91,6.91,0,2,3,0.68,3,0.633,0.701,0.63,30.23,229,1,1,1,6.9,0
B023253,Gaurav Mehta,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,2,86.66,1,core_engineering,indian,10,7.54,7.54,0,4,3,1.0,4,0.766,0.148,0.901,15.61,119,1,1,1,9.81,0
B023254,Sneha Choudhury,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,48,54.18,2,core_engineering,indian,4,2.72,6.81,1,2,0,0.489,1,0.645,0.4,0.648,21.22,124,1,1,1,4.99,1
B023255,Tanvi Murthy,IR-E-U-0584,Indian Institute of Engineering Science and Technology Shibpur,Howrah,West Bengal,49,54.17,2,btech_cse,indian,10,7.53,7.53,0,1,1,0.597,2,0.546,0.713,0.782,15.04,186,1,1,1,9.38,0
B023256,Murali Murthy,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,7,71.86,1,btech_cse,indian,10,9.53,9.53,0,4,0,0.546,4,0.606,0.836,0.752,15.3,164,1,1,1,13.43,0
B023257,Faisal Lakhanpal,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,47,54.29,2,core_engineering,indian,4,3.21,8.03,1,0,0,0.727,2,0.499,0.433,0.629,12.69,65,0,1,1,7.48,0
B023258,Arjun Nander,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,btech_cse,indian,10,7.45,7.45,0,0,4,0.316,0,0.72,0.619,0.723,11.21,115,0,0,1,8.37,0
B023259,Manisha Mathur,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,46,55.01,2,core_engineering,indian,10,8.11,8.11,0,1,0,0.97,2,0.437,0.304,0.855,27.11,104,0,1,1,5.41,1
B023260,Tanvi Namboothiri,IR-E-U-0373,Chitkara University,Rajpura,Punjab,94,44.82,3,btech_cse,indian,4,2.8,6.99,0,2,2,0.727,2,0.467,0.901,0.563,5.06,34,1,1,1,2.58,0
B023261,Sneha Mathew,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,btech_cse,indian,10,6.7,6.7,0,1,2,0.725,1,0.694,0.502,0.763,9.46,125,0,1,1,7.4,0
B023262,Muneesh Lakhanpal,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,40,57.6,2,commerce_arts,indian,10,6.8,6.8,0,1,4,0.082,0,0.489,0.37,0.647,10.69,36,0,1,1,2.76,1
B023263,Naina Kumar,IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,39,57.89,2,commerce_arts,indian,10,6.27,6.27,0,2,0,0.689,3,0.578,0.221,0.632,11.27,217,0,0,1,3.38,0
B023264,Mukul Nander,IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,45,55.67,2,btech_cse,indian,10,8.03,8.03,0,1,2,0.605,2,0.351,0.634,0.846,13.41,239,1,1,1,6.8,1
B023265,Parvati Dwivedi,IR-E-U-0564,UPES,Dehradun,Uttarakhand,42,56.65,2,btech_cse,indian,4,2.95,7.38,0,0,1,0.852,2,0.747,0.708,0.744,12.12,25,1,1,1,8.16,1
B023266,Milind Lamba,IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,45,55.67,2,commerce_arts,indian,10,6.68,6.68,0,0,0,0.16,1,0.508,0.253,0.649,11.02,237,0,0,1,2.4,1
B023267,Karthik Dwivedi,IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,99,44.26,3,btech_cse,indian,10,8.31,8.31,0,2,1,0.64,1,0.325,0.699,0.675,12.33,219,1,1,1,6.42,0
B023268,Naresh Menon,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,48,54.18,2,mba,indian,4,2.79,6.97,1,2,0,0.879,3,0.555,0.539,0.796,18.69,201,0,0,1,9.2,0
B023269,Isha Mahajan,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,52,52.96,2,core_engineering,indian,10,6.32,6.32,0,0,0,0.856,0,0.59,0.292,0.694,13.01,191,0,0,0,0.0,1
B023270,Deepak Iyer,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,43,56.35,2,mba,indian,4,2.5,6.24,0,1,3,0.739,0,0.48,0.672,0.684,24.77,36,0,1,1,7.55,1
B023271,Rahul Kumar,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,60,50.65,2,core_engineering,indian,10,7.21,7.21,0,2,2,0.654,4,0.591,0.407,0.591,18.02,196,1,1,1,7.16,0
B023272,Shreya Moonje,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,54,52.54,2,mba,foreign,4,2.7,6.74,1,1,0,0.518,3,0.536,0.578,0.755,17.57,115,0,1,1,6.05,0
B023273,Jeetu Menon,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,11,66.22,1,btech_cse,indian,10,8.84,8.84,0,2,2,0.624,0,0.623,0.64,0.824,14.0,149,1,1,1,12.02,0
B023274,Manasa Khanna,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,51,53.13,2,btech_cse,indian,10,6.67,6.67,0,2,2,0.793,3,0.511,0.938,0.653,22.27,155,1,1,1,7.76,0
B023275,Arya Mahanti,IR-E-U-0373,Chitkara University,Rajpura,Punjab,94,44.82,3,core_engineering,indian,4,2.84,7.09,0,0,0,0.249,2,0.377,0.404,0.514,18.41,130,1,1,1,3.22,0
B023276,Kavya Mehta,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,54,52.54,2,mba,indian,10,8.71,8.71,0,0,0,0.635,2,0.496,0.495,0.608,18.87,90,0,1,1,10.26,1
B023277,Komal Kumaran,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,7,71.86,1,core_engineering,indian,10,6.88,6.88,1,2,1,0.34,1,0.518,0.412,0.768,22.88,153,1,1,1,6.68,1
B023278,Ojas Gopal,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,2,86.66,1,btech_cse,indian,10,9.1,9.1,0,2,7,0.498,1,0.835,0.835,0.96,23.0,134,1,1,1,14.97,0
B023279,Karan Murty,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,56,52.12,2,mba,indian,10,8.18,8.18,0,1,3,0.344,0,0.5,0.644,0.761,14.82,178,0,1,1,7.1,0
B023280,Varun Mathew,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,41,56.93,2,btech_cse,indian,10,6.36,6.36,2,0,1,0.167,1,0.45,0.678,0.847,17.89,218,0,0,1,4.84,0
B023281,Nitesh Namboothiri,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,48,54.18,2,mba,indian,10,7.72,7.72,0,1,0,0.901,3,0.679,0.791,0.783,19.7,68,1,1,1,6.96,0
B023282,Nikita Mehta,IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Pondicherry,97,44.38,3,btech_cse,indian,10,6.43,6.43,0,0,0,0.599,0,0.382,0.875,0.657,11.7,83,0,1,1,3.81,0
B023283,Kushal Bhattacharya,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,3,83.09,1,btech_cse,indian,10,10.0,10.0,0,0,2,0.495,1,0.799,0.675,0.96,14.62,35,1,1,1,11.72,0
B023284,Geeta Iyer,IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,55,52.28,2,mba,indian,10,8.22,8.22,0,2,0,0.625,5,0.397,0.534,0.812,15.92,190,1,1,1,8.11,0
B023285,Nitesh Merchant,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,7,71.86,1,btech_cse,indian,4,2.75,6.87,0,2,1,0.888,4,0.662,0.686,0.96,22.22,66,1,1,1,8.85,0
B023286,Meera Chopra,IR-E-U-0701,Indian Institute of Technology BHU Varanasi,Varanasi,Uttar Pradesh,10,66.69,1,commerce_arts,indian,10,8.7,8.7,0,1,0,0.609,0,0.541,0.299,0.636,20.15,105,1,1,1,7.39,0
B023287,Kunal Mahajan,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,46,55.01,2,commerce_arts,indian,10,5.35,5.35,1,1,0,1.0,1,0.512,0.382,0.671,9.64,49,0,0,0,0.0,1
B023288,Parag Nag,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,11,66.22,1,btech_cse,indian,10,8.19,8.19,0,1,2,0.603,1,0.674,0.753,0.821,12.66,44,0,1,1,12.87,0
B023289,Akshay Bansal,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,48,54.18,2,commerce_arts,indian,4,2.79,6.97,0,2,0,0.496,3,0.354,0.214,0.591,17.11,74,1,1,1,4.26,0
B023290,Jaya Khurana,IR-E-U-0373,Chitkara University,Rajpura,Punjab,94,44.82,3,mba,indian,10,6.52,6.52,0,0,2,0.627,0,0.201,0.553,0.627,12.14,96,0,1,1,5.91,0
B023291,Narmada Iyengar,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,2,86.66,1,btech_cse,indian,10,7.12,7.12,0,1,1,0.526,3,0.559,0.746,0.96,21.48,217,1,1,1,11.37,0
B023292,Akshay Sharma,IR-E-U-0564,UPES,Dehradun,Uttarakhand,42,56.65,2,btech_cse,indian,10,8.48,8.48,0,0,1,0.803,4,0.533,0.796,0.795,21.09,96,0,1,1,7.68,0
B023293,Murali Gopal,IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,55,52.28,2,core_engineering,indian,10,8.54,8.54,1,1,5,0.094,2,0.629,0.253,0.702,5.08,90,0,1,1,6.73,1
B023294,Nikita Bhatnagar,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,46,55.01,2,btech_cse,indian,10,8.98,8.98,0,2,2,0.575,2,0.424,0.762,0.691,10.94,220,1,1,1,9.73,0
B023295,Mangal Chopra,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,46,55.01,2,btech_cse,indian,10,8.04,8.04,0,2,5,0.962,2,0.432,0.659,0.874,16.06,98,1,1,1,6.8,1
B023296,Tanvi Mishra,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,3,83.09,1,core_engineering,indian,10,7.3,7.3,0,3,4,0.934,6,0.892,0.343,0.96,18.9,236,1,1,1,11.16,0
B023297,Kavya Mitra,IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,39,57.89,2,commerce_arts,indian,10,7.26,7.26,0,0,0,0.381,1,0.451,0.349,0.478,15.62,160,0,0,0,0.0,0
B023298,Naina Goyanka,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,47,54.29,2,core_engineering,indian,10,7.56,7.56,0,0,3,0.595,3,0.443,0.289,0.515,8.39,219,1,1,1,8.76,0
